MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20200103,Lachie Schultz,Fremantle,1.5,0.6,1.2,1.4,4.8,4.09,0,51,45,77,6,3,9,77.8,266,4,4,2,9,,3,2,0,4,0,0,,0,0,0,0,0,0,0,0,0,2,0,2020,1
20200103,Jayden Laverde,Essendon,2.4,0.7,0.5,0.9,4.5,4.53,0,38,31,69,4,1,5,100.0,96,2,1,1,6,,1,0,0,4,0,0,,0,0,1,0,0,1,1,0,1,3,0,2020,1
20200103,Griffin Logue,Fremantle,0.2,0.9,2.2,1.1,4.3,6.11,0,31,17,100,2,4,6,83.3,42,0,1,0,1,,3,2,4,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200103,Cameron McCarthy,Fremantle,-0.4,3.5,0.5,0.6,4.2,5.31,0,51,45,69,8,3,11,63.6,195,1,2,1,7,,4,2,3,3,0,0,,0,0,0,0,0,1,0,1,0,3,0,2020,1
20200103,Bailey Banfield,Fremantle,0.9,0.1,1.3,1.9,4.1,6.07,0,50,46,81,5,7,12,58.3,118,2,5,2,12,,6,5,0,3,0,0,,2,2,0,0,0,0,0,0,0,5,1,2020,1
20200103,Luke Ryan,Fremantle,1.3,-0.9,2.2,1.5,4.0,8.46,0,52,28,83,9,2,11,81.8,288,0,1,0,8,,2,1,2,1,0,0,,0,0,0,0,0,0,0,0,0,2,1,2020,1
20200103,Jake Stringer,Essendon,-0.3,3.4,0.4,0.2,3.7,9.3,0,74,73,85,9,0,9,22.2,336,5,3,4,12,,3,3,1,5,0,0,,1,1,4,0,0,5,2,3,0,6,1,2020,1
20200103,Orazio Fantasia,Essendon,3.2,-0.1,0.3,0.0,3.3,8.51,0,47,38,79,4,2,6,100.0,74,0,0,1,4,,0,0,1,5,1,0,,0,0,0,0,0,1,1,0,0,4,0,2020,1
20200103,Matt Taberner,Fremantle,2.7,-1.1,-0.7,1.1,2.1,6.09,0,41,40,95,6,4,10,40.0,139,1,6,0,4,,5,2,0,5,0,3,,0,0,1,0,0,3,1,2,0,5,0,2020,1
20200103,Mason Redman,Essendon,1.4,1.1,1.4,-1.9,1.9,6.62,0,79,82,84,12,5,17,82.4,172,1,4,3,8,,2,2,3,9,1,0,,0,0,0,0,0,0,0,0,0,2,1,2020,1
20200103,David Zaharakis,Essendon,0.7,0.4,0.8,-0.6,1.3,6.78,0,47,62,80,9,8,17,58.8,278,3,4,1,6,,3,1,1,5,0,0,,1,2,0,0,0,0,0,0,0,2,0,2020,1
20200103,Mitch Crowden,Fremantle,-0.7,-1.8,2.3,1.4,1.2,5.21,0,31,33,56,7,3,10,70.0,166,3,3,2,8,,3,1,2,2,0,0,,1,1,0,0,0,0,0,0,1,1,0,2020,1
20200103,Michael Hurley,Essendon,1.6,-2.2,0.3,-3.3,-3.6,5.51,0,63,79,100,12,5,17,88.2,244,1,4,0,1,,2,2,4,11,2,0,,0,0,0,0,0,0,0,0,0,2,1,2020,1
20200104,Tom Lynch,Adelaide,7.7,0.6,6.1,8.7,23.1,9.06,0,113,67,83,11,3,14,100.0,418,3,4,3,4,,6,5,2,1,0,0,,1,1,0,0,0,2,2,0,0,5,1,2020,1
20200104,Rory Sloane,Adelaide,5.0,5.1,4.3,7.0,21.4,11.55,0,123,76,80,6,11,17,82.4,335,5,2,7,24,,15,7,3,1,0,0,,9,9,0,0,0,2,1,1,0,7,4,2020,1
20200104,Josh P. Kennedy,Sydney,6.6,6.0,3.6,4.5,20.7,9.94,5,129,102,79,13,12,25,80.0,256,3,4,7,16,,16,11,3,2,0,0,,10,9,0,0,0,1,1,0,0,5,3,2020,1
20200104,Isaac Heeney,Sydney,5.4,6.1,7.6,0.4,19.5,9.38,10,152,101,86,12,4,16,62.5,300,1,5,4,13,,12,10,5,5,0,1,,0,0,0,0,0,5,4,1,0,5,0,2020,1
20200104,Sam Naismith,Sydney,6.4,3.1,3.1,4.8,17.3,7.99,0,121,78,84,9,2,11,63.6,241,3,2,4,10,,8,4,2,1,0,1,,5,4,58,28,10,0,0,0,0,5,2,2020,1
20200104,Wayne Milera,Adelaide,0.7,4.4,3.1,2.2,10.4,7.1,1,96,63,80,10,5,15,86.7,353,1,0,2,11,,3,2,7,5,4,1,,0,0,0,0,0,0,0,0,0,4,3,2020,1
20200104,Brad Crouch,Adelaide,3.8,2.2,0.3,3.1,9.4,8.78,0,92,58,77,10,10,20,60.0,279,6,6,4,11,,12,9,4,0,0,0,,5,6,0,0,0,0,0,0,0,2,1,2020,1
20200104,Callum Mills,Sydney,4.3,0.5,0.7,3.8,9.3,7.33,0,85,72,96,11,7,18,77.8,201,1,4,3,6,,6,5,9,4,1,0,,0,0,0,0,0,0,0,0,0,2,2,2020,1
20200104,Daniel Talia,Adelaide,2.1,4.2,1.5,1.4,9.2,7.17,0,79,41,95,9,4,13,61.5,278,3,3,0,4,,7,6,7,3,2,1,,0,1,0,0,0,0,0,0,0,1,1,2020,1
20200104,Dane Rampe,Sydney,2.1,1.5,1.6,3.7,9.0,9.07,2,86,50,92,8,2,10,90.0,116,0,2,3,6,,2,1,3,4,1,0,,0,0,0,0,0,0,0,0,0,1,0,2020,1
20200104,Rory Laird,Adelaide,2.0,3.5,2.9,0.5,8.9,7.98,2,88,70,81,11,8,19,78.9,293,5,6,2,6,,8,7,10,4,3,0,,2,2,0,0,0,0,0,0,0,2,0,2020,1
20200104,Rory Atkins,Adelaide,2.9,2.4,2.1,1.4,8.8,7.01,0,87,63,79,6,8,14,64.3,179,1,5,5,14,,8,7,4,1,0,1,,0,0,0,0,0,1,1,0,1,2,1,2020,1
20200104,Tyson Stengle,Adelaide,5.7,0.1,2.9,0.1,8.8,6.99,0,56,39,86,3,8,11,63.6,112,0,1,2,10,,5,4,1,0,0,0,,0,1,0,0,0,1,1,0,0,1,0,2020,1
20200104,Will Hayward,Sydney,3.4,3.6,1.8,0.0,8.8,5.49,0,43,29,89,2,2,4,100.0,69,0,0,1,9,,1,1,0,1,0,0,,0,0,0,0,0,2,2,0,0,2,0,2020,1
20200104,Matt Crouch,Adelaide,3.3,-0.7,1.9,3.9,8.4,8.45,0,68,58,73,7,11,18,72.2,209,3,1,3,12,,4,2,1,1,0,0,,3,2,0,0,0,0,0,0,1,4,1,2020,1
20200104,Reilly O'Brien,Adelaide,2.4,0.1,3.4,2.5,8.4,9.32,0,107,60,81,3,8,11,72.7,104,3,1,3,15,,4,2,3,2,2,0,,0,2,56,22,8,0,0,0,2,4,2,2020,1
20200104,Justin McInerney,Sydney,1.0,1.0,4.4,2.0,8.3,4.03,0,81,48,69,7,8,15,86.7,90,0,3,2,9,,8,5,4,1,0,0,,1,1,0,0,0,0,0,0,0,5,1,2020,1
20200104,Aliir Aliir,Sydney,0.2,3.5,0.3,4.1,8.1,9.28,0,71,43,88,6,5,11,72.7,162,1,4,2,5,,6,4,4,3,0,1,,2,2,10,4,2,0,0,0,0,3,1,2020,1
20200104,Luke Parker,Sydney,4.4,1.5,1.7,0.4,8.0,11.12,7,125,113,86,16,14,30,73.3,357,4,5,6,14,,13,6,2,5,1,0,,12,10,0,0,0,0,0,0,0,5,0,2020,1
20200104,Lachlan Murphy,Adelaide,2.6,2.6,1.4,0.8,7.4,5.69,0,85,64,77,6,4,10,60.0,211,2,4,6,17,,6,5,2,2,0,0,,0,0,0,0,0,2,1,1,2,4,1,2020,1
20200104,Tom Papley,Sydney,1.0,5.1,2.4,-1.0,7.4,8.43,0,85,79,91,11,4,15,60.0,154,2,4,3,6,,5,4,0,6,0,0,,2,2,0,0,0,3,1,2,0,5,0,2020,1
20200104,Darcy Fogarty,Adelaide,2.5,3.5,0.5,0.5,6.9,6.54,0,59,33,84,4,4,8,100.0,144,1,3,0,4,,3,1,0,4,0,1,,0,0,1,0,0,1,1,0,1,3,0,2020,1
20200104,Ben Davis,Adelaide,1.6,0.1,3.1,1.7,6.5,3.93,0,51,37,85,4,1,5,60.0,169,2,0,2,13,,4,1,0,2,0,1,,0,0,0,0,0,1,1,0,0,2,0,2020,1
20200104,Jake Kelly,Adelaide,4.8,1.2,0.0,0.2,6.2,6.31,0,51,35,95,5,3,8,62.5,110,1,1,3,5,,5,2,7,2,2,2,,0,0,0,0,0,0,0,0,0,1,1,2020,1
20200104,Oliver Florent,Sydney,1.2,6.2,-1.3,0.1,6.2,8.04,3,99,72,79,15,6,21,61.9,514,5,2,2,9,,9,6,1,2,0,0,,6,6,0,0,0,1,0,1,1,8,2,2020,1
20200104,Kaiden Brand,Sydney,0.4,2.6,2.1,0.7,5.7,5.77,0,67,49,86,8,3,11,81.8,92,1,2,1,8,,5,3,5,5,3,2,,0,0,0,0,0,0,0,0,0,2,2,2020,1
20200104,Tom McCartin,Sydney,0.9,1.1,2.9,0.8,5.6,4.89,0,85,53,81,7,4,11,63.6,125,2,2,1,4,,5,1,1,3,0,1,,1,1,10,2,1,2,1,1,1,6,1,2020,1
20200104,Nick Blakey,Sydney,1.9,2.8,1.2,-0.5,5.4,6.61,0,60,39,74,5,3,8,62.5,110,0,1,1,7,,5,4,3,2,0,0,,1,0,0,0,0,2,1,1,1,4,1,2020,1
20200104,Sam Gray,Sydney,2.4,0.4,2.8,-0.5,5.1,6.22,0,73,70,84,9,7,16,43.8,170,2,4,3,7,,8,5,1,3,0,0,,0,1,0,0,0,2,1,0,0,3,0,2020,1
20200104,Ben Ronke,Sydney,-0.7,0.0,3.0,2.5,4.9,5.1,0,63,43,61,6,3,9,66.7,195,2,6,6,14,,7,5,1,1,0,0,,1,1,0,0,0,1,0,0,1,1,0,2020,1
20200104,Taylor Walker,Adelaide,5.2,0.0,0.5,-1.0,4.7,8.82,0,55,42,82,5,2,7,42.9,130,3,2,2,6,,6,2,0,2,0,2,,0,1,4,1,0,3,2,1,0,3,0,2020,1
20200104,Luke Brown,Adelaide,1.2,-1.3,3.9,-0.1,3.6,5.98,0,60,41,87,9,2,11,90.9,324,1,4,1,6,,4,3,4,2,1,0,,1,0,0,0,0,0,0,0,0,0,0,2020,1
20200104,Jake Lloyd,Sydney,0.7,3.4,1.6,-2.3,3.4,7.86,0,77,55,91,10,7,17,70.6,261,2,2,1,4,,5,3,4,4,0,0,,1,1,0,0,0,0,0,0,0,3,2,2020,1
20200104,Colin O'Riordan,Sydney,-2.1,1.3,1.7,2.5,3.4,6.62,0,54,49,76,7,8,15,60.0,147,1,2,2,7,,5,4,6,3,1,0,,1,1,0,0,0,0,0,0,0,2,1,2020,1
20200104,Jordan Dawson,Sydney,-1.2,0.5,2.9,1.0,3.1,8.6,0,84,62,83,12,6,18,77.8,256,1,0,2,9,,4,4,4,4,0,0,,0,0,0,0,0,0,0,0,1,3,1,2020,1
20200104,Harry Cunningham,Sydney,-0.5,3.0,-0.9,1.5,3.0,6.31,0,56,48,83,10,2,12,75.0,264,4,3,2,8,,2,2,1,3,0,0,,1,0,0,0,0,0,0,0,2,3,0,2020,1
20200104,Chayce Jones,Adelaide,1.8,1.0,-0.2,0.3,2.9,5.62,0,50,37,81,6,0,6,33.3,200,1,2,3,14,,3,2,0,1,0,0,,0,1,0,0,0,2,1,1,0,3,0,2020,1
20200104,Brodie Smith,Adelaide,1.3,0.9,0.0,0.6,2.8,9.68,0,55,35,60,6,1,7,71.4,221,1,1,2,8,,3,2,1,2,0,1,,0,0,0,0,0,1,0,1,0,3,0,2020,1
20200104,Paul Seedsman,Adelaide,-1.0,1.9,-1.4,1.9,1.4,8.65,0,58,57,84,10,4,14,64.3,438,2,6,4,8,,4,3,1,2,0,0,,2,3,0,0,0,1,0,0,0,1,0,2020,1
20200104,James Rowbottom,Sydney,-0.8,1.6,0.6,-0.1,1.3,6.43,0,46,45,61,9,2,11,63.6,299,5,2,3,11,,3,1,1,1,0,0,,2,2,0,0,0,1,0,1,0,3,0,2020,1
20200104,Lewis Taylor,Sydney,2.5,0.5,-0.6,-1.3,1.1,7.23,0,48,57,82,7,2,9,66.7,169,1,1,4,11,,1,1,0,5,0,0,,0,0,0,0,0,1,0,1,0,2,0,2020,1
20200104,Billy Frampton,Adelaide,1.3,-1.1,-1.1,1.8,0.9,4.27,0,45,41,90,6,3,9,44.4,120,0,4,2,6,,6,4,1,2,0,1,,1,0,17,11,2,1,0,0,0,2,0,2020,1
20200104,Fischer McAsey,Adelaide,0.8,0.0,0.0,-0.3,0.5,4.57,0,16,16,85,3,2,5,20.0,77,1,3,0,5,,2,2,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,2020,1
20200104,Bryce Gibbs,Adelaide,-1.2,-1.6,1.2,0.1,-1.5,6.78,0,16,14,75,2,5,7,85.7,61,0,0,0,1,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,1
20200105,Sam Jacobs,Greater Western Sydney,3.8,5.3,2.9,7.9,19.9,8.93,0,134,80,82,7,3,10,70.0,176,4,1,5,9,,7,0,1,1,1,0,,5,6,53,28,13,0,0,0,1,5,4,2020,1
20200105,Harry Perryman,Greater Western Sydney,3.8,4.0,3.0,7.9,18.7,6.73,10,132,86,93,10,10,20,85.0,378,3,2,2,14,,5,3,2,2,1,1,,2,1,0,0,0,5,4,0,0,5,2,2020,1
20200105,Stephen Coniglio,Greater Western Sydney,3.1,6.8,4.8,1.7,16.4,10.84,0,114,74,89,12,7,19,73.7,284,3,0,1,9,,8,4,0,2,0,0,,6,8,0,0,0,2,2,0,0,4,2,2020,1
20200105,Darcy Fort,Geelong,4.5,2.4,3.8,3.9,14.7,6.16,0,94,45,83,8,0,8,37.5,119,1,1,0,8,,6,3,2,2,1,2,,3,4,53,24,10,0,0,0,0,5,4,2020,1
20200105,Mitch Duncan,Geelong,2.9,3.9,8.3,-1.5,13.6,7.8,6,120,89,72,16,5,21,81.0,503,5,2,0,8,,2,1,0,6,0,0,,2,1,0,0,0,3,3,0,0,8,0,2020,1
20200105,Nick Haynes,Greater Western Sydney,3.6,1.4,4.1,3.7,12.9,7.22,0,114,85,87,17,3,20,65.0,444,1,6,0,4,,8,5,10,9,3,2,,1,1,0,0,0,0,0,0,1,2,1,2020,1
20200105,Lachie Whitfield,Greater Western Sydney,7.0,0.4,3.0,2.0,12.4,9.05,0,109,68,95,12,9,21,85.7,453,2,3,2,15,,3,2,4,2,1,0,,1,1,0,0,0,0,0,0,1,3,2,2020,1
20200105,Tom Stewart,Geelong,-0.7,2.0,4.6,6.4,12.3,5.87,0,100,63,79,12,6,18,88.9,371,1,4,0,7,,8,6,6,6,2,2,,2,1,0,0,0,0,0,0,0,1,0,2020,1
20200105,Patrick Dangerfield,Geelong,5.6,3.3,2.2,0.3,11.4,13.0,0,83,40,86,8,8,16,68.8,318,3,3,1,5,,10,5,3,1,1,0,,6,7,0,0,0,1,1,0,1,3,0,2020,1
20200105,Jacob Hopper,Greater Western Sydney,5.8,1.7,3.7,0.0,11.2,9.15,2,112,89,85,10,12,22,72.7,308,5,3,3,14,,11,6,2,7,0,0,,4,6,0,0,0,0,0,0,1,5,0,2020,1
20200105,Jack Henry,Geelong,1.0,2.7,0.9,6.2,10.8,6.25,0,62,49,90,8,3,11,90.9,133,1,1,1,9,,4,4,4,6,0,0,,0,0,0,0,0,1,0,0,0,3,1,2020,1
20200105,Harry Taylor,Geelong,3.2,2.7,1.2,3.6,10.7,7.2,0,85,52,79,8,4,12,91.7,118,1,1,1,5,,7,3,5,5,2,2,,2,2,0,0,0,0,0,0,1,1,0,2020,1
20200105,Brent Daniels,Greater Western Sydney,0.6,0.7,4.2,5.1,10.6,7.39,0,73,35,81,5,4,9,77.8,206,4,2,2,14,,7,4,0,1,0,0,,2,2,0,0,0,0,0,0,1,4,1,2020,1
20200105,Toby Greene,Greater Western Sydney,-0.3,5.0,2.4,3.3,10.5,9.13,8,108,81,90,12,4,16,62.5,339,2,5,0,10,,3,3,0,6,0,0,,1,1,0,0,0,6,4,1,2,7,0,2020,1
20200105,Tom Hawkins,Geelong,1.2,0.2,4.4,4.4,10.2,8.48,0,103,76,90,8,3,11,81.8,201,1,0,3,10,,5,2,1,6,0,1,,1,1,8,1,0,4,2,2,1,6,1,2020,1
20200105,Josh Kelly,Greater Western Sydney,3.9,0.3,2.4,3.0,9.7,10.41,0,102,77,91,10,8,18,83.3,268,2,3,6,29,,7,5,6,2,1,0,,1,1,0,0,0,1,0,1,0,3,2,2020,1
20200105,Gary Ablett,Geelong,8.1,-2.0,-0.5,3.9,9.5,9.55,2,93,89,88,16,8,24,54.2,493,4,6,1,9,,10,8,5,4,1,0,,2,2,0,0,0,3,1,2,1,8,2,2020,1
20200105,Zac Langdon,Greater Western Sydney,1.6,5.8,2.1,0.1,9.5,5.48,0,74,48,74,6,4,10,60.0,124,0,2,2,12,,5,2,2,2,0,0,,0,0,0,0,0,2,1,0,0,2,1,2020,1
20200105,Jeremy Finlayson,Greater Western Sydney,5.3,0.5,-0.2,4.0,9.5,8.93,0,62,40,83,7,0,7,71.4,175,2,2,2,7,,3,2,1,1,0,0,,2,1,18,4,1,1,1,0,1,2,1,2020,1
20200105,Mark Blicavs,Geelong,2.4,3.5,3.0,0.2,9.1,7.43,0,86,38,94,5,4,9,100.0,106,0,0,2,9,,8,4,8,2,0,0,,0,0,3,0,0,0,0,0,0,2,2,2020,1
20200105,Gryan Miers,Geelong,3.4,3.1,1.6,0.6,8.7,7.18,0,64,44,91,5,3,8,100.0,98,1,0,2,18,,1,1,0,3,0,0,,0,0,0,0,0,1,1,0,0,3,0,2020,1
20200105,Daniel Lloyd,Greater Western Sydney,5.9,0.7,1.9,-0.3,8.1,6.54,0,101,71,83,12,1,13,69.2,357,3,6,2,12,,4,2,1,5,0,1,,0,0,0,0,0,2,2,0,2,5,0,2020,1
20200105,Luke Dahlhaus,Geelong,2.8,1.4,4.3,-0.6,7.8,7.02,0,98,63,79,6,10,16,87.5,94,2,5,1,8,,7,6,3,6,0,0,,1,0,0,0,0,1,1,0,0,5,1,2020,1
20200105,Isaac Cumming,Greater Western Sydney,1.1,0.2,2.2,4.2,7.8,4.73,0,57,36,83,5,3,8,87.5,183,1,2,3,8,,4,3,4,1,1,1,,0,0,0,0,0,0,0,0,1,1,0,2020,1
20200105,Jeremy Cameron,Greater Western Sydney,0.6,-3.4,8.2,2.2,7.6,9.4,2,70,50,91,5,2,7,100.0,113,0,2,1,8,,2,1,0,5,0,1,,0,1,0,0,0,3,3,0,0,3,0,2020,1
20200105,Quinton Narkle,Geelong,1.3,4.5,2.2,-1.0,6.9,7.76,0,82,44,65,3,9,12,91.7,0,1,0,5,22,,6,5,1,1,0,0,,2,2,0,0,0,0,0,0,1,5,1,2020,1
20200105,Matt de Boer,Greater Western Sydney,0.1,2.9,0.7,2.9,6.6,7.09,0,68,55,83,8,6,14,85.7,154,2,0,5,11,,5,2,2,1,0,0,,5,4,0,0,0,0,0,0,0,5,3,2020,1
20200105,Mark O'Connor,Geelong,3.6,1.5,1.0,0.2,6.2,6.06,0,91,58,90,11,1,12,100.0,198,1,0,1,10,,3,2,3,4,0,0,,0,0,0,0,0,1,1,0,0,4,0,2020,1
20200105,Aidan Corr,Greater Western Sydney,3.2,0.1,2.6,0.0,5.9,5.14,0,60,37,82,6,3,9,88.9,170,1,1,1,5,,1,1,2,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200105,Joel Selwood,Geelong,3.8,1.1,1.5,-0.5,5.8,9.18,0,68,62,78,10,6,16,75.0,217,3,4,2,18,,5,3,0,5,0,0,,5,3,1,0,0,0,0,0,0,3,0,2020,1
20200105,Gary Rohan,Geelong,6.0,0.0,-1.4,0.1,4.7,6.11,0,57,43,86,8,0,8,50.0,249,5,4,0,4,,3,2,1,5,1,0,,1,0,0,0,0,3,1,1,1,4,1,2020,1
20200105,Cameron Guthrie,Geelong,1.0,-0.3,1.3,2.5,4.5,6.91,0,58,50,67,6,5,11,90.9,66,1,1,3,11,,6,4,3,5,0,0,,1,3,0,0,0,0,0,0,1,3,0,2020,1
20200105,Esava Ratugolea,Geelong,0.1,-3.7,3.3,4.6,4.4,5.88,0,46,23,72,2,4,6,83.3,33,1,2,1,4,,6,4,0,1,0,1,,1,1,7,3,1,1,0,1,2,4,1,2020,1
20200105,Heath Shaw,Greater Western Sydney,2.0,-1.7,3.6,0.0,3.8,5.82,0,62,62,82,10,1,11,54.5,202,1,4,3,10,,2,1,4,7,3,1,,0,0,0,0,0,0,0,0,0,1,0,2020,1
20200105,Sam Taylor,Greater Western Sydney,2.9,1.7,-1.0,0.0,3.7,6.75,0,39,12,82,0,4,4,100.0,-2,0,0,1,5,,3,2,3,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200105,Sam Menegola,Geelong,2.0,2.5,-0.8,-0.1,3.6,9.22,0,35,46,80,4,8,12,75.0,196,2,4,2,10,,1,1,1,5,1,0,,1,0,0,0,0,1,0,0,1,4,1,2020,1
20200105,Harry Himmelberg,Greater Western Sydney,0.3,3.2,-0.3,0.0,3.2,8.17,0,63,22,92,4,3,7,85.7,141,3,3,0,6,,5,3,2,2,0,1,,1,0,1,0,0,0,0,0,1,3,0,2020,1
20200105,Zach Guthrie,Geelong,0.2,0.0,1.0,1.8,3.0,4.07,0,21,22,76,4,3,7,71.4,90,0,1,1,10,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,2020,1
20200105,Zach Tuohy,Geelong,0.5,1.1,-0.9,2.1,2.8,7.06,0,64,62,88,14,2,16,62.5,459,5,5,1,7,,2,2,3,4,0,0,,0,0,0,0,0,0,0,0,0,5,2,2020,1
20200105,Tom Green,Greater Western Sydney,-0.2,1.1,0.4,1.3,2.6,4.29,0,41,27,68,3,3,6,83.3,137,0,2,2,16,,4,2,1,1,0,0,,2,2,0,0,0,0,0,0,1,1,0,2020,1
20200105,Phil Davis,Greater Western Sydney,-1.5,0.4,2.3,0.0,1.2,7.32,0,22,24,89,5,1,6,66.7,111,0,2,0,4,,2,0,2,3,0,0,,0,0,0,0,0,0,0,0,0,1,1,2020,1
20200105,Adam Kennedy,Greater Western Sydney,1.0,0.0,0.0,0.0,1.0,5.17,0,6,3,15,1,0,1,100.0,10,0,0,0,3,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200105,Jordan Clark,Geelong,-0.8,-0.3,0.1,1.8,0.8,5.49,0,41,51,83,10,3,13,61.5,117,1,2,1,8,,2,1,2,4,0,0,,0,0,0,0,0,1,0,1,0,4,0,2020,1
20200105,Tom Atkins,Geelong,-0.1,-1.2,0.5,0.6,-0.2,7.18,0,26,24,83,4,3,7,85.7,126,1,3,0,14,,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,1,1,0,2020,1
20200106,Travis Boak,Port Adelaide,7.7,3.4,4.4,3.1,18.6,10.0,10,125,84,78,12,13,25,76.0,425,5,1,4,18,,12,6,1,2,0,0,,7,10,0,0,0,1,0,0,1,6,2,2020,1
20200106,Ryan Burton,Port Adelaide,2.3,5.1,4.5,5.4,17.3,6.45,0,101,79,81,13,5,18,94.4,248,2,0,3,6,,7,6,7,6,2,1,,2,1,0,0,0,0,0,0,0,5,3,2020,1
20200106,Hugh Greenwood,Gold Coast,2.2,6.6,6.3,2.0,17.1,10.92,0,116,57,79,9,9,18,77.8,206,1,2,3,14,,13,11,2,1,0,0,,3,4,0,0,0,0,0,0,2,5,2,2020,1
20200106,Sam Collins,Gold Coast,7.7,3.0,3.8,2.5,17.0,7.56,0,92,58,96,11,4,15,80.0,254,0,2,0,8,,9,4,12,6,4,3,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200106,Connor Rozee,Port Adelaide,4.6,5.8,3.1,2.3,15.8,8.18,6,125,85,81,13,8,21,81.0,380,8,5,3,14,,10,7,5,6,1,0,,2,3,0,0,0,3,1,0,1,8,2,2020,1
20200106,Steven Motlop,Port Adelaide,5.6,5.8,3.9,-0.1,15.1,6.57,0,93,67,79,10,5,15,60.0,275,4,5,3,14,,7,6,1,2,0,0,,1,1,0,0,0,3,2,0,1,6,1,2020,1
20200106,Tom Rockliff,Port Adelaide,5.7,5.2,1.1,2.7,14.8,7.69,5,115,91,78,16,10,26,69.2,447,7,3,4,16,,10,4,1,3,0,0,,6,8,0,0,0,0,0,0,0,5,0,2020,1
20200106,Darcy Byrne-Jones,Port Adelaide,1.5,2.4,5.6,4.6,14.1,7.32,1,114,86,86,16,9,25,80.0,504,3,4,1,13,,7,7,10,5,1,0,,0,0,0,0,0,1,0,1,0,5,3,2020,1
20200106,Sam Powell-Pepper,Port Adelaide,6.4,-0.4,4.0,1.9,11.8,7.55,0,105,76,71,11,9,20,80.0,342,3,4,4,10,,10,9,2,2,0,1,,5,4,0,0,0,3,0,2,0,5,0,2020,1
20200106,Jesse Joyce,Gold Coast,1.2,4.2,1.7,4.0,11.1,5.96,0,64,50,74,9,5,14,78.6,256,3,1,1,8,,5,5,6,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,1
20200106,Jack Bowes,Gold Coast,6.0,0.8,4.1,0.2,11.1,7.41,0,93,62,85,9,9,18,77.8,284,0,5,2,17,,9,8,8,3,2,1,,2,2,0,0,0,0,0,0,0,0,0,2020,1
20200106,Todd Marshall,Port Adelaide,4.3,5.5,0.1,0.0,9.8,6.18,0,80,63,79,6,4,10,50.0,238,1,3,2,9,,5,4,2,4,0,0,,0,0,4,2,0,4,2,2,0,5,0,2020,1
20200106,Robbie Gray,Port Adelaide,2.3,0.5,2.5,4.5,9.8,9.98,3,104,76,93,11,7,18,72.2,207,4,2,3,8,,6,4,0,6,0,1,,3,2,0,0,0,3,0,1,1,11,1,2020,1
20200106,Matt Rowell,Gold Coast,-0.7,4.8,4.0,1.5,9.6,4.29,0,80,64,78,6,13,19,73.7,159,2,3,4,20,,11,9,3,1,0,0,,4,2,0,0,0,0,0,0,0,2,1,2020,1
20200106,Mitch Georgiades,Port Adelaide,3.4,-1.6,0.3,7.0,9.0,4.57,0,78,60,81,8,3,11,72.7,272,3,4,2,12,,5,1,1,3,1,0,,0,0,0,0,0,3,2,0,0,3,0,2020,1
20200106,David Swallow,Gold Coast,2.2,7.0,0.0,-0.3,8.8,8.49,0,92,73,80,13,4,17,64.7,254,3,1,2,14,,8,4,0,5,0,1,,3,2,0,0,0,1,1,0,0,4,1,2020,1
20200106,Hamish Hartlett,Port Adelaide,1.8,6.1,0.6,0.0,8.5,7.1,0,68,50,54,6,4,10,90.0,142,1,0,2,7,,1,0,4,3,1,0,,0,0,0,0,0,1,1,0,0,3,1,2020,1
20200106,Touk Miller,Gold Coast,4.8,1.1,3.6,-1.2,8.3,8.26,0,111,84,82,11,11,22,77.3,283,2,2,4,21,,8,4,4,5,0,0,,2,3,0,0,0,0,0,0,1,3,0,2020,1
20200106,Brandon Ellis,Gold Coast,2.7,1.3,4.9,-0.6,8.2,7.16,0,79,69,92,15,6,21,61.9,341,1,6,2,15,,8,6,5,3,0,1,,1,1,0,0,0,0,0,0,0,2,0,2020,1
20200106,Xavier Duursma,Port Adelaide,3.5,2.6,2.2,-0.3,8.0,5.62,0,79,63,89,12,6,18,77.8,236,1,2,0,7,,9,7,5,4,1,0,,1,1,0,0,0,1,0,1,1,4,1,2020,1
