"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2026,"1",2026-03-05,1930,"S.C.G.",40372,"Zac","Williams",12175,"6","Carlton",10,1,6,16,0,1,0,3,4,3,6,3,1,3,NA,12,7,0,0,3,1,0,79,NA,"Brendan Hosking"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Sydney",0,3,2,6,14,9,20,12,NA,NA,132,"Carlton",2,2,4,4,8,6,10,9,NA,NA,69,3,18,93,132,NA,14,28,54,69,NA,"Zac Williams","Carlton","https://afltables.com/afl/stats/players/Z/Zac_Williams.html",31.4544832306639,175,"Voss, Michael","20-Sep-1994","Away"
2026,"1",2026-03-05,1930,"S.C.G.",40372,"Lewis","Young",12559,"33","Carlton",6,4,5,11,0,0,0,1,4,0,0,3,0,1,NA,5,6,0,0,11,0,0,100,NA,"Brendan Hosking"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Sydney",0,3,2,6,14,9,20,12,NA,NA,132,"Carlton",2,2,4,4,8,6,10,9,NA,NA,69,3,18,93,132,NA,14,28,54,69,NA,"Lewis Young","Carlton","https://afltables.com/afl/stats/players/L/Lewis_Young.html",27.2053388090349,81,"Voss, Michael","20-Dec-1998","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Oscar","Adams",13251,"48","Gold Coast",3,1,9,12,0,0,0,3,1,1,0,0,2,0,NA,7,6,0,0,2,0,0,71,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Oscar Adams","Gold Coast","https://afltables.com/afl/stats/players/O/Oscar_Adams.html",22.6187542778919,9,"Hardwick, Damien","23-Jul-2003","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Noah","Anderson",12767,"15","Gold Coast",17,5,7,24,1,4,0,3,2,10,6,3,1,1,NA,12,14,0,1,3,1,1,84,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Noah Anderson","Gold Coast","https://afltables.com/afl/stats/players/N/Noah_Anderson.html",25.0465434633812,130,"Hardwick, Damien","17-Feb-2001","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Mac","Andrew",13019,"1","Gold Coast",9,5,17,26,0,0,0,1,5,3,2,4,1,1,NA,8,18,0,0,2,0,0,84,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Mac Andrew","Gold Coast","https://afltables.com/afl/stats/players/M/Mac_Andrew.html",22.2518822724162,66,"Hardwick, Damien","4-Dec-2003","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Sam","Clohesy",13119,"33","Gold Coast",10,5,9,19,0,0,0,1,1,4,0,2,0,1,NA,5,14,0,0,1,0,0,79,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Sam Clohesy","Gold Coast","https://afltables.com/afl/stats/players/S/Sam_Clohesy.html",23.2299794661191,35,"Hardwick, Damien","12-Dec-2002","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Sam","Collins",12444,"25","Gold Coast",5,8,12,17,0,0,0,1,1,0,0,2,0,1,NA,7,10,2,0,10,0,0,88,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Sam Collins","Gold Coast","https://afltables.com/afl/stats/players/S/Sam_Collins.html",31.7227926078029,150,"Hardwick, Damien","15-Jun-1994","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Alex","Davies",12942,"5","Gold Coast",5,0,12,17,0,0,0,8,2,3,4,6,1,4,NA,14,6,0,0,1,0,0,59,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Alex Davies","Gold Coast","https://afltables.com/afl/stats/players/A/Alex_Davies.html",23.9664613278576,41,"Hardwick, Damien","18-Mar-2002","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Jy","Farrar",12848,"50","Gold Coast",1,0,4,5,0,0,0,4,0,0,0,1,1,0,NA,3,2,0,0,2,0,1,66,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Jy Farrar","Gold Coast","https://afltables.com/afl/stats/players/J/Jy_Farrar.html",29.2436687200548,43,"Hardwick, Damien","7-Dec-1996","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Will","Graham",13120,"26","Gold Coast",5,4,3,8,0,1,0,4,0,2,2,4,1,3,NA,4,4,0,4,0,1,2,62,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Will Graham","Gold Coast","https://afltables.com/afl/stats/players/W/Will_Graham.html",20.6078028747433,26,"Hardwick, Damien","27-Jul-2005","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Bailey","Humphrey",13049,"19","Gold Coast",11,4,4,15,4,2,0,3,1,2,1,5,1,2,NA,6,9,0,3,1,0,1,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Bailey Humphrey","Gold Coast","https://afltables.com/afl/stats/players/B/Bailey_Humphrey.html",21.4818617385353,64,"Hardwick, Damien","11-Sep-2004","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Joel","Jeffrey",12933,"16","Gold Coast",16,5,6,22,0,0,0,2,6,4,0,2,0,1,NA,4,15,0,0,2,0,1,80,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Joel Jeffrey","Gold Coast","https://afltables.com/afl/stats/players/J/Joel_Jeffrey.html",23.9828884325804,54,"Hardwick, Damien","12-Mar-2002","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Ben","King",12728,"34","Gold Coast",4,2,1,5,4,0,0,0,0,0,0,3,1,2,NA,3,3,0,2,0,0,0,96,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Ben King","Gold Coast","https://afltables.com/afl/stats/players/B/Ben_King.html",25.662559890486,121,"Hardwick, Damien","7-Jul-2000","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Leo","Lombard",13232,"8","Gold Coast",9,4,6,15,2,2,0,4,0,5,0,4,0,2,NA,4,11,0,2,2,2,1,80,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Leo Lombard","Gold Coast","https://afltables.com/afl/stats/players/L/Leo_Lombard.html",19.4161533196441,5,"Hardwick, Damien","5-Oct-2006","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Ben","Long",12521,"22","Gold Coast",7,1,7,14,2,0,0,5,0,1,0,5,0,0,NA,7,7,0,0,3,0,1,83,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Ben Long","Gold Coast","https://afltables.com/afl/stats/players/B/Ben_Long.html",28.539356605065,136,"Hardwick, Damien","21-Aug-1997","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Touk","Miller",12331,"11","Gold Coast",10,3,20,30,1,0,0,6,2,3,4,2,0,0,NA,11,18,0,0,0,0,0,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Touk Miller","Gold Coast","https://afltables.com/afl/stats/players/T/Touk_Miller.html",30.0328542094456,215,"Hardwick, Damien","22-Feb-1996","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"John","Noble",12743,"2","Gold Coast",17,6,11,28,2,0,0,3,6,2,0,2,0,0,NA,2,23,0,0,2,1,0,83,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"John Noble","Gold Coast","https://afltables.com/afl/stats/players/J/John_Noble.html",28.9472963723477,138,"Hardwick, Damien","25-Mar-1997","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Christian","Petracca",12430,"3","Gold Coast",15,5,19,34,3,0,0,2,0,10,6,3,0,1,NA,15,18,1,0,1,1,1,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Christian Petracca","Gold Coast","https://afltables.com/afl/stats/players/C/Christian_Petracca.html",30.1670088980151,213,"Hardwick, Damien","4-Jan-1996","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Wil","Powell",12652,"27","Gold Coast",10,2,9,19,0,0,0,5,1,3,2,3,1,2,NA,5,14,0,0,1,1,1,79,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Wil Powell","Gold Coast","https://afltables.com/afl/stats/players/W/Wil_Powell.html",26.5256673511294,131,"Hardwick, Damien","26-Aug-1999","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Ethan","Read",13121,"20","Gold Coast",8,3,6,14,0,1,6,4,0,1,0,6,0,2,NA,3,9,1,1,1,0,2,78,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Ethan Read","Gold Coast","https://afltables.com/afl/stats/players/E/Ethan_Read.html",20.662559890486,26,"Hardwick, Damien","7-Jul-2005","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Daniel","Rioli",12403,"17","Gold Coast",15,4,9,24,0,1,0,3,3,5,3,3,2,0,NA,6,18,0,0,5,5,1,84,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Daniel Rioli","Gold Coast","https://afltables.com/afl/stats/players/D/Daniel_Rioli.html",28.8870636550308,204,"Hardwick, Damien","16-Apr-1997","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Bodhi","Uwland",13041,"6","Gold Coast",10,3,9,19,0,0,0,2,6,1,1,5,1,3,NA,3,12,0,0,5,0,1,89,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Bodhi Uwland","Gold Coast","https://afltables.com/afl/stats/players/B/Bodhi_Uwland.html",22.6132785763176,50,"Hardwick, Damien","25-Jul-2003","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Zeke","Uwland",13278,"32","Gold Coast",10,1,6,16,0,0,0,1,0,5,0,7,2,3,NA,4,12,0,0,0,1,0,62,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Zeke Uwland","Gold Coast","https://afltables.com/afl/stats/players/Z/Zeke_Uwland.html",18.8651608487337,1,"Hardwick, Damien","24-Apr-2007","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Lachie","Weller",12385,"14","Gold Coast",10,2,11,21,0,0,0,3,2,4,2,2,1,0,NA,6,15,0,0,2,0,0,81,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Lachie Weller","Gold Coast","https://afltables.com/afl/stats/players/L/Lachie_Weller.html",30.0301163586585,162,"Hardwick, Damien","23-Feb-1996","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Jarrod","Witts",12177,"28","Gold Coast",3,1,5,8,0,0,52,1,1,2,1,1,1,0,NA,6,2,1,0,4,0,0,79,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Jarrod Witts","Gold Coast","https://afltables.com/afl/stats/players/J/Jarrod_Witts.html",33.476386036961,206,"Hardwick, Damien","13-Sep-1992","Home"
2026,"1",2026-03-06,1905,"Carrara",19859,"Tom","Atkins",12690,"30","Geelong",13,3,13,26,0,0,0,6,5,3,6,2,4,0,NA,16,10,0,0,3,0,0,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Tom Atkins","Geelong","https://afltables.com/afl/stats/players/T/Tom_Atkins.html",30.4626967830253,154,"Scott, Chris","18-Sep-1995","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Mark","Blicavs",12153,"46","Geelong",5,2,10,15,0,0,18,2,1,0,2,4,1,2,NA,6,7,0,0,7,0,1,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Mark Blicavs","Geelong","https://afltables.com/afl/stats/players/M/Mark_Blicavs.html",34.9390828199863,296,"Scott, Chris","28-Mar-1991","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Tanner","Bruhn",12871,"4","Geelong",22,5,9,31,0,1,0,1,5,4,2,5,0,2,NA,6,20,0,0,1,3,2,72,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Tanner Bruhn","Geelong","https://afltables.com/afl/stats/players/T/Tanner_Bruhn.html",23.7748117727584,67,"Scott, Chris","27-May-2002","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Jhye","Clark",13062,"13","Geelong",6,1,5,11,1,0,0,1,0,3,2,5,0,1,NA,5,6,1,0,0,0,0,50,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Jhye Clark","Geelong","https://afltables.com/afl/stats/players/J/Jhye_Clark.html",21.6187542778919,27,"Scott, Chris","23-Jul-2004","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Brad","Close",12806,"45","Geelong",2,1,6,8,0,0,0,0,0,1,0,2,0,1,NA,4,4,0,1,1,0,0,82,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Brad Close","Geelong","https://afltables.com/afl/stats/players/B/Brad_Close.html",27.5995893223819,128,"Scott, Chris","30-Jul-1998","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Sam","De Koning",12891,"16","Geelong",6,5,7,13,0,0,1,0,2,1,2,4,0,1,NA,4,8,0,0,4,0,0,81,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Sam De Koning","Geelong","https://afltables.com/afl/stats/players/S/Sam_De_Koning.html",25.0219028062971,86,"Scott, Chris","26-Feb-2001","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Oliver","Dempsey",12974,"28","Geelong",8,4,12,20,4,1,0,2,0,1,2,0,1,0,NA,10,9,1,2,0,0,0,85,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Oliver Dempsey","Geelong","https://afltables.com/afl/stats/players/O/Oliver_Dempsey.html",23.1587953456537,59,"Scott, Chris","7-Jan-2003","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Zach","Guthrie",12551,"39","Geelong",9,5,9,18,0,0,0,3,4,0,0,1,3,0,NA,5,13,1,0,1,0,0,71,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Zach Guthrie","Geelong","https://afltables.com/afl/stats/players/Z/Zach_Guthrie.html",27.6817248459959,129,"Scott, Chris","30-Jun-1998","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Jack","Henry",12607,"38","Geelong",6,4,9,15,0,0,0,0,4,1,0,2,0,1,NA,5,8,0,0,5,0,0,89,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Jack Henry","Geelong","https://afltables.com/afl/stats/players/J/Jack_Henry1.html",27.517453798768,165,"Scott, Chris","29-Aug-1998","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Oliver","Henry",12851,"36","Geelong",6,3,3,9,2,0,0,1,0,5,0,2,2,1,NA,3,8,0,1,0,0,0,83,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Oliver Henry","Geelong","https://afltables.com/afl/stats/players/O/Oliver_Henry.html",23.6023271731691,86,"Scott, Chris","29-Jul-2002","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Max","Holmes",12881,"9","Geelong",14,8,15,29,0,0,0,5,4,6,9,8,1,3,NA,14,16,0,0,1,0,0,75,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Max Holmes","Geelong","https://afltables.com/afl/stats/players/M/Max_Holmes.html",23.517453798768,103,"Scott, Chris","29-Aug-2002","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Lawson","Humphries",13160,"17","Geelong",8,1,8,16,0,0,0,5,3,2,0,2,0,0,NA,1,13,0,0,3,0,0,81,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Lawson Humphries","Geelong","https://afltables.com/afl/stats/players/L/Lawson_Humphries.html",23.1122518822724,37,"Scott, Chris","24-Jan-2003","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Mitch","Knevitt",12986,"10","Geelong",6,3,5,11,1,1,0,0,0,1,0,1,2,1,NA,5,6,1,1,0,0,1,77,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Mitch Knevitt","Geelong","https://afltables.com/afl/stats/players/M/Mitch_Knevitt.html",23.1560574948665,22,"Scott, Chris","8-Jan-2003","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Shaun","Mannagh",13104,"7","Geelong",8,3,2,10,1,0,0,2,0,2,1,2,1,0,NA,3,6,1,1,1,0,1,81,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Shaun Mannagh","Geelong","https://afltables.com/afl/stats/players/S/Shaun_Mannagh.html",28.580424366872,36,"Scott, Chris","6-Aug-1997","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Jack","Martin",12236,"19","Geelong",5,2,8,13,0,0,0,1,0,2,1,2,2,1,NA,7,6,0,0,1,0,0,67,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Jack Martin","Geelong","https://afltables.com/afl/stats/players/J/Jack_Martin.html",31.0985626283368,165,"Scott, Chris","29-Jan-1995","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Gryan","Miers",12689,"32","Geelong",16,10,12,28,0,1,0,4,5,4,1,3,2,0,NA,5,24,0,1,0,0,0,78,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Gryan Miers","Geelong","https://afltables.com/afl/stats/players/G/Gryan_Miers.html",26.933607118412,156,"Scott, Chris","30-Mar-1999","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Oisin","Mullin",13066,"34","Geelong",1,1,3,4,0,0,0,4,0,0,0,1,0,0,NA,1,4,0,0,1,0,0,80,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Oisin Mullin","Geelong","https://afltables.com/afl/stats/players/O/Oisin_Mullin.html",26.062970568104,44,"Scott, Chris","11-Feb-2000","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Shannon","Neale",12992,"33","Geelong",4,2,1,5,1,2,6,1,0,0,1,1,2,0,NA,5,3,0,2,5,0,1,90,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Shannon Neale","Geelong","https://afltables.com/afl/stats/players/S/Shannon_Neale.html",23.6132785763176,46,"Scott, Chris","25-Jul-2002","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Mark","OConnor",12531,"42","Geelong",6,4,11,17,0,1,0,6,2,0,2,2,2,0,NA,8,10,0,0,2,0,0,82,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Mark OConnor","Geelong","https://afltables.com/afl/stats/players/M/Mark_OConnor.html",29.1314168377823,148,"Scott, Chris","17-Jan-1997","Away"
2026,"1",2026-03-06,1905,"Carrara",19859,"Connor","OSullivan",13122,"14","Geelong",14,5,4,18,0,0,0,3,4,1,0,5,2,2,NA,5,10,1,0,6,0,0,93,NA,"Andrew Stephens"," Hayden Meyer"," Nathan Williamson"," Nathan Toner","Gold Coast",7,1,11,5,18,8,19,11,NA,NA,125,"Geelong",2,2,4,5,5,7,10,9,NA,NA,69,43,71,116,125,NA,14,29,37,69,NA,"Connor OSullivan","Geelong","https://afltables.com/afl/stats/players/C/Connor_OSullivan.html",20.7967145790554,27,"Scott, Chris","19-May-2005","Away"
